position,Frequency_Hz,Magnitude_dB,Color,Phase_deg,STI,STI_Degradation_%
Std8-SWCorner,83.01,-16.08,#d62728,-124.10,0.45,52.00
Std8-SWCorner,85.94,-14.85,#d62728,-122.89,0.45,52.00
Std8-SWCorner,88.98,-15.73,#d62728,-125.92,0.45,52.00
Std8-SWCorner,92.12,-15.74,#d62728,-127.23,0.45,52.00
Std8-SWCorner,95.37,-16.06,#d62728,-129.19,0.45,52.00
Std8-SWCorner,98.74,-15.88,#d62728,-130.19,0.45,52.00
Std8-SWCorner,102.23,-15.78,#d62728,-131.36,0.45,52.00
Std8-SWCorner,105.84,-16.77,#d62728,-134.76,0.45,52.00
Std8-SWCorner,109.58,-18.01,#d62728,-138.67,0.45,52.00
Std8-SWCorner,113.45,-19.71,#d62728,-143.57,0.45,52.00
Std8-SWCorner,117.46,-18.36,#d62728,-142.39,0.45,52.00
Std8-SWCorner,121.60,-20.21,#d62728,-147.64,0.45,52.00
Std8-SWCorner,125.90,-20.23,#d62728,-149.28,0.45,52.00
Std8-SWCorner,130.35,-21.45,#d62728,-153.36,0.45,52.00
Std8-SWCorner,134.95,-22.10,#d62728,-156.37,0.45,52.00
Std8-SWCorner,139.72,-22.36,#d62728,-158.63,0.45,52.00
Std8-SWCorner,144.65,-24.17,#d62728,-164.05,0.45,52.00
Std8-SWCorner,149.76,-23.69,#d62728,-164.94,0.45,52.00
Std8-SWCorner,155.05,-24.26,#d62728,-167.97,0.45,52.00
Std8-SWCorner,160.53,-25.16,#d62728,-171.76,0.45,52.00
Std8-SWCorner,166.20,-24.74,#d62728,-172.95,0.45,52.00
Std8-SWCorner,172.07,-26.76,#d62728,-179.08,0.45,52.00
Std8-SWCorner,178.15,-25.91,#d62728,-179.56,0.45,52.00
Std8-SWCorner,184.44,-26.62,#d62728,176.77,0.45,52.00
Std8-SWCorner,190.95,-27.11,#d62728,173.49,0.45,52.00
Std8-SWCorner,197.70,-28.46,#d62728,168.38,0.45,52.00
Std8-SWCorner,204.68,-28.59,#d62728,165.66,0.45,52.00
Std8-SWCorner,211.91,-28.34,#d62728,163.61,0.45,52.00
Std8-SWCorner,219.40,-28.81,#d62728,160.03,0.45,52.00
Std8-SWCorner,227.15,-29.75,#d62728,155.44,0.45,52.00
Std8-SWCorner,235.17,-29.62,#d62728,152.90,0.45,52.00
Std8-SWCorner,243.48,-29.92,#d62728,149.43,0.45,52.00
Std8-SWCorner,252.08,-29.96,#d62728,146.38,0.45,52.00
Std8-SWCorner,260.98,-30.01,#d62728,143.25,0.45,52.00
Std8-SWCorner,270.20,-29.94,#d62728,140.27,0.45,52.00
Std8-SWCorner,279.74,-29.47,#d62728,138.02,0.45,52.00
Std8-SWCorner,289.62,-30.65,#d62728,132.41,0.45,52.00
Std8-SWCorner,299.85,-29.23,#d62728,131.93,0.45,52.00
Std8-SWCorner,310.45,-28.32,#d62728,130.40,0.45,52.00
Std8-SWCorner,321.41,-29.26,#d62728,125.12,0.45,52.00
Std8-SWCorner,332.76,-28.55,#d62728,123.11,0.45,52.00
Std8-SWCorner,344.52,-28.26,#d62728,120.26,0.45,52.00
Std8-SWCorner,356.69,-27.85,#d62728,117.65,0.45,52.00
Std8-SWCorner,369.28,-28.24,#d62728,113.49,0.45,52.00
Std8-SWCorner,382.33,-26.73,#d62728,113.19,0.45,52.00
Std8-SWCorner,395.83,-27.30,#d62728,108.80,0.45,52.00
Std8-SWCorner,409.81,-27.88,#d62728,104.52,0.45,52.00
Std8-SWCorner,424.29,-25.80,#d62728,105.69,0.45,52.00
Std8-SWCorner,439.28,-26.84,#d62728,100.84,0.45,52.00
Std8-SWCorner,454.79,-27.18,#d62728,97.59,0.45,52.00
Std8-SWCorner,470.86,-26.36,#d62728,96.95,0.45,52.00
Std8-SWCorner,487.49,-26.47,#d62728,94.78,0.45,52.00
Std8-SWCorner,504.71,-26.52,#d62728,93.10,0.45,52.00
Std8-SWCorner,522.54,-25.85,#d62728,93.28,0.45,52.00
Std8-SWCorner,540.99,-25.46,#d62728,93.36,0.45,52.00
Std8-SWCorner,560.10,-25.24,#d62728,93.64,0.45,52.00
Std8-SWCorner,579.88,-25.03,#d62728,94.46,0.45,52.00
Std8-SWCorner,600.37,-24.53,#d62728,96.47,0.45,52.00
Std8-SWCorner,621.57,-24.83,#d62728,97.50,0.45,52.00
Std8-SWCorner,643.53,-24.23,#d62728,101.00,0.45,52.00
Std8-SWCorner,666.26,-23.20,#d62728,106.02,0.45,52.00
Std8-SWCorner,689.79,-23.95,#d62728,108.13,0.45,52.00
Std8-SWCorner,714.16,-23.41,#d62728,113.43,0.45,52.00
Std8-SWCorner,739.38,-23.20,#d62728,118.63,0.45,52.00
Std8-SWCorner,765.50,-23.07,#d62728,124.12,0.45,52.00
Std8-SWCorner,792.54,-22.46,#d62728,130.91,0.45,52.00
Std8-SWCorner,820.53,-23.35,#d62728,134.90,0.45,52.00
Std8-SWCorner,849.51,-23.45,#d62728,140.43,0.45,52.00
Std8-SWCorner,879.52,-23.39,#d62728,146.04,0.45,52.00
Std8-SWCorner,910.59,-23.22,#d62728,151.37,0.45,52.00
Std8-SWCorner,942.75,-24.82,#d62728,152.36,0.45,52.00
Std8-SWCorner,976.05,-25.13,#d62728,154.85,0.45,52.00
Std8-SWCorner,1010.53,-25.14,#d62728,156.54,0.45,52.00
Std8-SWCorner,1046.22,-26.47,#d62728,153.94,0.45,52.00
Std8-SWCorner,1083.17,-26.11,#d62728,152.84,0.45,52.00
Std8-SWCorner,1121.43,-26.70,#d62728,147.78,0.45,52.00
Std8-SWCorner,1161.05,-26.71,#d62728,141.77,0.45,52.00
Std8-SWCorner,1202.06,-27.59,#d62728,132.03,0.45,52.00
Std8-SWCorner,1244.51,-26.69,#d62728,124.08,0.45,52.00
Std8-SWCorner,1288.47,-25.35,#d62728,115.67,0.45,52.00
Std8-SWCorner,1333.98,-25.25,#d62728,104.07,0.45,52.00
Std8-SWCorner,1381.10,-24.31,#d62728,94.25,0.45,52.00
Std8-SWCorner,1429.89,-23.53,#d62728,85.15,0.45,52.00
Std8-SWCorner,1480.39,-23.23,#d62728,77.11,0.45,52.00
Std8-SWCorner,1532.68,-22.97,#d62728,72.05,0.45,52.00
Std8-SWCorner,1586.82,-22.60,#d62728,71.02,0.45,52.00
Std8-SWCorner,1642.87,-23.32,#d62728,72.17,0.45,52.00
Std8-SWCorner,1700.90,-24.31,#d62728,77.19,0.45,52.00
Std8-SWCorner,1760.98,-25.11,#d62728,86.43,0.45,52.00
Std8-SWCorner,1823.18,-25.95,#d62728,98.25,0.45,52.00
Std8-SWCorner,1887.58,-25.18,#d62728,114.10,0.45,52.00
Std8-SWCorner,1954.25,-26.22,#d62728,124.84,0.45,52.00
Std8-SWCorner,2023.28,-27.11,#d62728,131.90,0.45,52.00
Std8-SWCorner,2094.74,-25.67,#d62728,137.45,0.45,52.00
Std8-SWCorner,2168.73,-24.74,#d62728,134.50,0.45,52.00
Std8-SWCorner,2245.34,-24.58,#d62728,122.51,0.45,52.00
Std8-SWCorner,2324.64,-24.00,#d62728,105.61,0.45,52.00
Std8-SWCorner,2406.76,-23.93,#d62728,85.37,0.45,52.00
Std8-SWCorner,2491.77,-23.49,#d62728,68.22,0.45,52.00
Std8-SWCorner,2579.78,-24.85,#d62728,54.71,0.45,52.00
Std8-SWCorner,2670.90,-25.68,#d62728,53.09,0.45,52.00
Std8-SWCorner,2765.24,-26.88,#d62728,62.42,0.45,52.00
Std8-SWCorner,2862.92,-26.43,#d62728,83.74,0.45,52.00
Std8-SWCorner,2964.04,-25.56,#d62728,108.00,0.45,52.00
Std8-SWCorner,3068.74,-25.09,#d62728,124.91,0.45,52.00
Std8-SWCorner,3177.13,-24.08,#d62728,128.87,0.45,52.00
Std8-SWCorner,3289.35,-24.70,#d62728,112.91,0.45,52.00
Std8-SWCorner,3405.54,-25.68,#d62728,84.26,0.45,52.00
Std8-SWCorner,3525.83,-25.09,#d62728,58.23,0.45,52.00
Std8-SWCorner,3650.37,-25.82,#d62728,42.84,0.45,52.00
Std8-SWCorner,3779.30,-24.29,#d62728,53.85,0.45,52.00
Std8-SWCorner,3912.80,-25.16,#d62728,78.79,0.45,52.00
Std8-SWCorner,4051.00,-23.66,#d62728,111.39,0.45,52.00
Std8-SWCorner,4194.09,-26.09,#d62728,118.51,0.45,52.00
Std8-SWCorner,4342.24,-26.52,#d62728,100.96,0.45,52.00
Std8-SWCorner,4495.61,-25.53,#d62728,67.15,0.45,52.00
Std8-SWCorner,4654.40,-23.98,#d62728,42.42,0.45,52.00
Std8-SWCorner,4818.81,-24.17,#d62728,46.64,0.45,52.00
Std8-SWCorner,4989.02,-24.26,#d62728,81.22,0.45,52.00
Std8-SWCorner,5165.24,-25.91,#d62728,109.90,0.45,52.00
Std8-SWCorner,5347.68,-24.44,#d62728,106.84,0.45,52.00
Std8-SWCorner,5536.57,-23.94,#d62728,66.37,0.45,52.00
Std8-SWCorner,5732.14,-24.86,#d62728,33.38,0.45,52.00
Std8-SWCorner,5934.60,-25.29,#d62728,51.17,0.45,52.00
Std8-SWCorner,6144.23,-25.53,#d62728,96.58,0.45,52.00
Std8-SWCorner,6361.25,-24.35,#d62728,106.83,0.45,52.00
Std8-SWCorner,6585.94,-25.11,#d62728,58.99,0.45,52.00
Std8-SWCorner,6818.57,-25.28,#d62728,27.58,0.45,52.00
Std8-SWCorner,7059.41,-24.03,#d62728,66.88,0.45,52.00
Std8-SWCorner,7308.77,-26.25,#d62728,103.40,0.45,52.00
Std8-SWCorner,7566.93,-26.34,#d62728,68.68,0.45,52.00
Std8-SWCorner,7834.20,-25.44,#d62728,23.82,0.45,52.00
Std8-SWCorner,8110.92,-25.00,#d62728,62.35,0.45,52.00
Std8-SWCorner,8397.41,-25.41,#d62728,101.51,0.45,52.00
Std8-SWCorner,8694.03,-24.61,#d62728,49.61,0.45,52.00
Std8-SWCorner,9001.12,-26.57,#d62728,24.65,0.45,52.00
Std8-SWCorner,9319.05,-25.55,#d62728,91.02,0.45,52.00
Std8-SWCorner,9648.22,-25.69,#d62728,66.74,0.45,52.00
Std8-SWCorner,9989.01,-26.22,#d62728,16.83,0.45,52.00
Std8-SWCorner,10341.84,-24.33,#d62728,86.93,0.45,52.00
Std8-SWCorner,10707.13,-25.68,#d62728,61.28,0.45,52.00
Std8-SWCorner,11085.33,-25.48,#d62728,20.08,0.45,52.00
Std8-SWCorner,11476.88,-25.56,#d62728,92.07,0.45,52.00
Std8-SWCorner,11882.27,-25.35,#d62728,30.02,0.45,52.00
Std8-SWCorner,12301.97,-25.07,#d62728,51.90,0.45,52.00
Std8-SWCorner,12736.50,-24.90,#d62728,72.87,0.45,52.00
Std8-SWCorner,13186.38,-24.83,#d62728,17.69,0.45,52.00
Std8-SWCorner,13652.14,-25.89,#d62728,87.11,0.45,52.00
Std8-SWCorner,14134.36,-25.33,#d62728,8.39,0.45,52.00
Std8-SWCorner,14633.61,-25.39,#d62728,86.84,0.45,52.00
Std8-SWCorner,15150.50,-24.85,#d62728,8.36,0.45,52.00
Std8-SWCorner,15685.64,-24.19,#d62728,87.59,0.45,52.00
Std8-SWCorner,16239.69,-24.84,#d62728,5.79,0.45,52.00
Std8-SWCorner,16813.31,-24.20,#d62728,83.71,0.45,52.00
Std8-SWCorner,17407.18,-24.44,#d62728,16.04,0.45,52.00
Std8-SWCorner,18022.04,-25.75,#d62728,51.22,0.45,52.00
Std8-SWCorner,18658.61,-24.59,#d62728,59.12,0.45,52.00
Std8-SWCorner,19317.66,-24.31,#d62728,4.48,0.45,52.00
Std8-SWCorner,20000.00,-25.56,#d62728,71.45,0.45,52.00
